,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Land Cover Elements:Water>irrigation ditch,Land Cover Elements:grass,Land Cover Elements:Water>rivers/stream,Land Cover Elements:Impervious Surface (no building),Land Cover Elements:Water>lake/ponded/container,Land Cover Elements:cultivated vegetation,Land Cover Elements:Bare Ground,Land Cover Elements:Building,Land Cover Elements:Water>treated pool,Land Cover Elements:Trees_CanopyCover,Land Cover Elements:unknown,Land Cover Elements:bush/scrub,Land Cover Elements:shadow,AOI Number
922,1834,-88.3019517206825,42.1457629519627,square,100.0,100,False,,100.0,2022-06-22 20:14,8.0 secs,,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
923,1835,-88.3019517206825,42.1502595537814,square,100.0,100,False,,100.0,2022-06-22 20:14,9.1 secs,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,18
924,1836,-88.3019517206825,42.1547561556,square,100.0,100,False,,100.0,2022-06-22 20:15,16.5 secs,,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,18
925,1900,-119.692482948303,34.4454237162085,square,100.0,100,False,,100.0,2022-06-16 22:19,342.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,26.0,0.0,16.0,0.0,19
999,2100,-97.489931104156,25.9754494500418,square,100.0,100,False,,94.0,2022-07-09 02:58,49.6 secs,,0,0.0,33.0,0.0,29.0,0.0,0.0,0.0,32.0,1.0,4.0,0.0,0.0,1.0,21
1000,2101,-97.5024346167055,25.9642079454952,square,100.0,100,False,,90.0,2022-07-09 02:58,3.0 secs,,0,0.0,15.0,0.0,17.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,6.0,0.0,21
1001,2102,-97.5024346167055,25.9687045473138,square,100.0,100,False,,100.0,2022-07-09 02:58,1.4 secs,,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
1002,2103,-97.5024346167055,25.9732011491324,square,100.0,100,False,,100.0,2022-07-09 02:58,1.3 secs,,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
1003,2104,-97.5024346167055,25.9776977509511,square,100.0,100,False,,100.0,2022-07-09 02:59,71.7 secs,,0,0.0,27.0,0.0,17.0,0.0,0.0,0.0,30.0,0.0,21.0,0.0,0.0,5.0,21
1004,2105,-97.5024346167055,25.9821943527697,square,100.0,100,False,,94.0,2022-07-09 03:47,2838.3 secs,,0,0.0,33.0,0.0,27.0,0.0,0.0,0.0,29.0,1.0,7.0,0.0,0.0,3.0,21
1005,2106,-97.5024346167055,25.9866909545883,square,100.0,100,False,,96.0,2022-07-09 03:48,97.1 secs,,0,0.0,24.0,0.0,32.0,0.0,0.0,15.0,22.0,0.0,4.0,0.0,3.0,0.0,21
1006,2107,-97.4974332116857,25.9642079454952,square,100.0,100,False,,96.0,2022-07-09 03:49,16.0 secs,,0,0.0,34.0,0.0,42.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,4.0,21
1007,2108,-97.4974332116857,25.9687045473138,square,100.0,100,False,,95.0,2022-07-09 03:50,56.3 secs,,0,0.0,20.0,0.0,33.0,0.0,0.0,0.0,34.0,0.0,11.0,0.0,0.0,2.0,21
1008,2109,-97.4974332116857,25.9732011491324,square,100.0,100,False,,96.0,2022-07-09 03:50,2.1 secs,,0,0.0,1.0,4.0,22.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,5.0,0.0,21
1009,2110,-97.4974332116857,25.9776977509511,square,100.0,100,False,,96.0,2022-07-09 03:50,26.4 secs,,0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,6.0,21
1010,2111,-97.4974332116857,25.9821943527697,square,100.0,100,False,,97.0,2022-07-06 02:04,53.1 secs,,0,0.0,0.0,0.0,20.0,0.0,0.0,68.0,0.0,0.0,12.0,0.0,0.0,0.0,21
1011,2112,-97.4974332116857,25.9866909545883,square,100.0,100,False,,90.0,2022-07-06 02:07,188.9 secs,,0,0.0,23.0,0.0,15.0,0.0,0.0,39.0,0.0,0.0,20.0,0.0,2.0,1.0,21
1012,2113,-97.4924318066659,25.9642079454952,square,100.0,100,False,,95.0,2022-07-09 03:51,38.4 secs,,0,0.0,26.0,0.0,22.0,0.0,0.0,0.0,25.0,0.0,21.0,0.0,0.0,6.0,21
1013,2114,-97.4924318066659,25.9687045473138,square,100.0,100,False,,99.0,2022-07-09 03:52,72.2 secs,,0,0.0,42.0,0.0,19.0,0.0,0.0,0.0,26.0,1.0,12.0,0.0,0.0,0.0,21
1014,2115,-97.4924318066659,25.9732011491324,square,100.0,100,False,,96.0,2022-07-09 03:55,142.0 secs,,0,0.0,26.0,1.0,38.0,0.0,0.0,0.0,9.0,0.0,24.0,0.0,0.0,2.0,21
1015,2116,-97.4924318066659,25.9776977509511,square,100.0,100,False,,93.0,2022-07-09 03:56,108.7 secs,,0,0.0,34.0,0.0,21.0,0.0,0.0,0.0,34.0,0.0,10.0,0.0,0.0,1.0,21
1016,2117,-97.4924318066659,25.9821943527697,square,100.0,100,False,,96.0,2022-07-09 03:58,63.2 secs,,0,0.0,43.0,0.0,21.0,0.0,0.0,0.0,20.0,0.0,12.0,0.0,0.0,4.0,21
1017,2118,-97.4924318066659,25.9866909545883,square,100.0,100,False,,95.0,2022-07-09 03:58,2.5 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,70.0,0.0,4.0,0.0,21
1018,2119,-97.4874304016461,25.9642079454952,square,100.0,100,False,,96.0,2022-07-09 03:58,10.4 secs,,0,0.0,9.0,0.0,59.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,21
1019,2120,-97.4874304016461,25.9687045473138,square,100.0,100,False,,96.0,2022-07-09 03:59,96.8 secs,,0,0.0,45.0,2.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,20.0,6.0,21
1020,2121,-97.4874304016461,25.9732011491324,square,100.0,100,False,,94.0,2022-07-09 04:00,4.2 secs,,0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,21
1021,2122,-97.4874304016461,25.9776977509511,square,100.0,100,False,,94.0,2022-07-09 04:01,71.3 secs,,0,0.0,48.0,0.0,7.0,0.0,0.0,24.0,12.0,0.0,8.0,0.0,1.0,0.0,21
1022,2123,-97.4874304016461,25.9821943527697,square,100.0,100,False,,95.0,2022-07-09 04:03,106.6 secs,,0,0.0,52.0,0.0,11.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,3.0,21
1023,2124,-97.4874304016461,25.9866909545883,square,100.0,100,False,,94.0,2022-07-09 04:03,44.9 secs,,0,0.0,39.0,0.0,27.0,0.0,0.0,2.0,24.0,0.0,4.0,0.0,0.0,4.0,21
1024,2125,-97.4824289966263,25.9642079454952,square,100.0,100,False,,95.0,2022-07-09 04:03,3.5 secs,,0,0.0,43.0,15.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21
1025,2126,-97.4824289966263,25.9687045473138,square,100.0,100,False,,95.0,2022-07-09 04:04,33.9 secs,,0,0.0,35.0,2.0,31.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,1.0,1.0,21
1026,2127,-97.4824289966263,25.9732011491324,square,100.0,100,False,,95.0,2022-07-09 04:04,7.9 secs,,0,0.0,30.0,0.0,29.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,0.0,7.0,21
1027,2128,-97.4824289966263,25.9776977509511,square,100.0,100,False,,94.0,2022-07-06 17:33,346.3 secs,,0,0.0,26.0,0.0,22.0,0.0,0.0,13.0,18.0,0.0,12.0,0.0,2.0,7.0,21
1028,2129,-97.4824289966263,25.9821943527697,square,100.0,100,False,,96.0,2022-07-06 17:35,155.8 secs,,0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,32.0,0.0,29.0,0.0,0.0,0.0,21
1029,2130,-97.4824289966263,25.9866909545883,square,100.0,100,False,,94.0,2022-07-06 17:38,152.4 secs,,0,0.0,1.0,22.0,6.0,0.0,0.0,27.0,0.0,0.0,43.0,0.0,1.0,0.0,21
1030,2131,-97.4774275916065,25.9642079454952,square,100.0,100,False,,95.0,2022-07-06 17:41,191.2 secs,,0,0.0,69.0,0.0,17.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,21
1031,2132,-97.4774275916065,25.9687045473138,square,100.0,100,False,,95.0,2022-07-06 17:52,654.8 secs,,0,0.0,17.0,0.0,32.0,0.0,0.0,3.0,27.0,1.0,14.0,0.0,0.0,6.0,21
1032,2133,-97.4774275916065,25.9732011491324,square,100.0,100,False,,95.0,2022-07-06 17:56,216.8 secs,,0,0.0,15.0,0.0,29.0,0.0,0.0,0.0,35.0,0.0,15.0,0.0,0.0,6.0,21
1033,2134,-97.4774275916065,25.9776977509511,square,100.0,100,False,,93.0,2022-07-06 17:57,61.4 secs,,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
1034,2135,-97.4774275916065,25.9821943527697,square,100.0,100,False,,94.0,2022-07-06 17:58,52.8 secs,,0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,21
1035,2136,-97.4774275916065,25.9866909545883,square,100.0,100,False,,94.0,2022-07-06 17:58,27.3 secs,,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
1036,2200,-97.7730697967391,30.4336898261077,square,100.0,100,False,,90.0,2022-06-20 14:46,343193.8 secs,,0,0.0,15.0,0.0,28.0,0.0,0.0,0.0,29.0,0.0,20.0,0.0,0.0,8.0,22
1037,2201,-97.7861062161795,30.4224483215611,square,100.0,100,False,,100.0,2022-06-20 14:53,158.2 secs,,0,0.0,7.0,0.0,21.0,0.0,0.0,0.0,11.0,0.0,58.0,0.0,0.0,3.0,22
1038,2202,-97.7861062161795,30.4269449233797,square,100.0,100,False,,100.0,2022-06-20 15:48,3294.7 secs,,0,0.0,84.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22
1039,2203,-97.7861062161795,30.4314415251983,square,100.0,100,False,,100.0,2022-06-20 15:50,123.2 secs,,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,0.0,68.0,0.0,0.0,5.0,22
1040,2204,-97.7861062161795,30.435938127017,square,100.0,100,False,,100.0,2022-06-20 15:51,73.5 secs,,0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,75.0,0.0,0.0,5.0,22
1041,2205,-97.7861062161795,30.4404347288356,square,100.0,100,False,,100.0,2022-06-20 15:52,63.6 secs,,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,22
1042,2206,-97.7861062161795,30.4449313306542,square,100.0,100,False,,100.0,2022-06-20 15:53,56.4 secs,,0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,2.0,22
1043,2207,-97.7808916484033,30.4224483215611,square,100.0,100,False,,100.0,2022-06-20 15:54,34.0 secs,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,89.0,0.0,0.0,0.0,22
1044,2208,-97.7808916484033,30.4269449233797,square,100.0,100,False,,100.0,2022-06-20 15:54,36.6 secs,,0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,88.0,0.0,0.0,0.0,22
1045,2209,-97.7808916484033,30.4314415251983,square,100.0,100,False,,100.0,2022-06-20 15:55,19.4 secs,,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,22
1046,2210,-97.7808916484033,30.435938127017,square,100.0,100,False,,100.0,2022-06-20 15:56,91.8 secs,,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,0.0,59.0,0.0,0.0,1.0,22
1047,2211,-97.7808916484033,30.4404347288356,square,100.0,100,False,,100.0,2022-06-20 15:59,162.1 secs,,0,0.0,21.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
1048,2212,-97.7808916484033,30.4449313306542,square,100.0,100,False,,100.0,2022-06-20 16:00,84.1 secs,,0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,21.0,0.0,19.0,0.0,0.0,2.0,22
1049,2213,-97.7756770806272,30.4224483215611,square,100.0,100,False,,100.0,2022-06-20 16:11,620.4 secs,,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,72.0,0.0,0.0,1.0,22
1050,2214,-97.7756770806272,30.4269449233797,square,100.0,100,False,,100.0,2022-06-20 16:13,164.5 secs,,0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,22.0,0.0,59.0,0.0,0.0,7.0,22
1051,2215,-97.7756770806272,30.4314415251983,square,100.0,100,False,,100.0,2022-06-20 16:19,330.3 secs,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,76.0,0.0,0.0,3.0,22
1052,2216,-97.7756770806272,30.435938127017,square,100.0,100,False,,100.0,2022-06-20 16:22,200.1 secs,,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0,0.0,9.0,22
1053,2217,-97.7756770806272,30.4404347288356,square,100.0,100,False,,100.0,2022-06-20 16:40,1040.4 secs,,0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,15.0,22
1054,2218,-97.7756770806272,30.4449313306542,square,100.0,100,False,,100.0,2022-06-21 14:47,79649.9 secs,,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,63.0,0.0,28.0,0.0,0.0,0.0,22
1055,2219,-97.7704625128511,30.4224483215611,square,100.0,100,False,,100.0,2022-06-21 14:48,62.7 secs,,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,80.0,0.0,0.0,7.0,22
1056,2220,-97.7704625128511,30.4269449233797,square,100.0,100,False,,100.0,2022-06-21 14:50,86.2 secs,,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,72.0,0.0,0.0,3.0,22
1057,2221,-97.7704625128511,30.4314415251983,square,100.0,100,False,,100.0,2022-06-21 14:54,277.2 secs,,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.0,0.0,64.0,0.0,0.0,4.0,22
1058,2222,-97.7704625128511,30.435938127017,square,100.0,100,False,,100.0,2022-06-21 15:00,346.1 secs,,0,0.0,23.0,0.0,54.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,5.0,22
1059,2223,-97.7704625128511,30.4404347288356,square,100.0,100,False,,100.0,2022-06-21 15:02,128.7 secs,,0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,43.0,0.0,15.0,0.0,0.0,5.0,22
1060,2224,-97.7704625128511,30.4449313306542,square,100.0,100,False,,100.0,2022-06-21 16:17,4497.1 secs,,0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,2.0,6.0,71.0,0.0,0.0,0.0,22
1061,2225,-97.7652479450749,30.4224483215611,square,100.0,100,False,,100.0,2022-06-21 16:19,88.4 secs,,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,73.0,0.0,0.0,6.0,22
1062,2226,-97.7652479450749,30.4269449233797,square,100.0,100,False,,90.0,2022-06-21 16:22,151.3 secs,,0,0.0,0.0,0.0,17.0,0.0,16.0,0.0,15.0,0.0,46.0,0.0,0.0,6.0,22
1063,2227,-97.7652479450749,30.4314415251983,square,100.0,100,False,,100.0,2022-06-21 16:25,150.1 secs,,0,0.0,4.0,0.0,45.0,0.0,0.0,8.0,25.0,0.0,14.0,0.0,0.0,4.0,22
1064,2228,-97.7652479450749,30.435938127017,square,100.0,100,False,,100.0,2022-06-21 16:27,130.9 secs,,0,0.0,3.0,0.0,37.0,0.0,0.0,0.0,23.0,0.0,21.0,0.0,0.0,16.0,22
1065,2229,-97.7652479450749,30.4404347288356,square,100.0,100,False,,100.0,2022-06-21 16:30,181.6 secs,,0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,55.0,1.0,28.0,0.0,0.0,0.0,22
1066,2230,-97.7652479450749,30.4449313306542,square,100.0,100,False,,100.0,2022-06-21 16:32,108.8 secs,,0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,13.0,0.0,69.0,0.0,0.0,7.0,22
1067,2231,-97.7600333772988,30.4224483215611,square,100.0,100,False,,100.0,2022-06-21 16:33,80.5 secs,,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,72.0,0.0,0.0,9.0,22
1068,2232,-97.7600333772988,30.4269449233797,square,100.0,100,False,,100.0,2022-06-21 16:36,155.2 secs,,0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,24.0,0.0,54.0,0.0,0.0,6.0,22
1069,2233,-97.7600333772988,30.4314415251983,square,100.0,100,False,,100.0,2022-06-21 16:38,131.8 secs,,0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,19.0,0.0,18.0,0.0,0.0,18.0,22
1070,2234,-97.7600333772988,30.435938127017,square,100.0,100,False,,90.0,2022-06-21 16:39,105.6 secs,,0,0.0,0.0,0.0,31.0,0.0,6.0,0.0,55.0,0.0,2.0,0.0,0.0,6.0,22
1071,2235,-97.7600333772988,30.4404347288356,square,100.0,100,False,,90.0,2022-06-21 16:41,81.1 secs,,0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,2.0,0.0,76.0,0.0,0.0,6.0,22
1072,2236,-97.7600333772988,30.4449313306542,square,100.0,100,False,,90.0,2022-06-21 16:43,8.6 secs,,0,0.0,58.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,19.0,0.0,0.0,1.0,22
1110,2400,-122.105484008789,37.4518309980457,square,100.0,100,False,,100.0,2022-06-22 08:43,378.6 secs,,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,79.0,0.0,24
1111,2401,-122.119642357593,37.4405894934992,square,100.0,100,False,,100.0,2022-06-29 04:00,188.5 secs,,0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,35.0,0.0,48.0,0.0,0.0,0.0,24
1112,2402,-122.119642357593,37.4450860953178,square,100.0,100,False,,100.0,2022-06-29 04:04,242.7 secs,,0,0.0,2.0,0.0,47.0,0.0,0.0,3.0,20.0,0.0,27.0,0.0,1.0,0.0,24
1113,2403,-122.119642357593,37.4495826971364,square,100.0,100,False,,100.0,2022-06-29 04:07,176.2 secs,,0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,0.0,24
1114,2404,-122.119642357593,37.4540792989551,square,100.0,100,False,,100.0,2022-06-29 04:10,158.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,41.0,0.0,24
1115,2405,-122.119642357593,37.4585759007737,square,100.0,100,False,,100.0,2022-06-29 04:13,174.1 secs,,0,0.0,0.0,0.0,3.0,0.0,66.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0,24
1116,2406,-122.119642357593,37.4630725025923,square,100.0,100,False,,100.0,2022-06-29 04:16,204.1 secs,,0,0.0,0.0,0.0,2.0,0.0,45.0,22.0,0.0,0.0,6.0,0.0,25.0,0.0,24
1117,2407,-122.113979018072,37.4405894934992,square,100.0,100,False,,100.0,2022-06-29 04:18,128.3 secs,,0,0.0,0.0,0.0,76.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,5.0,0.0,24
1118,2408,-122.113979018072,37.4450860953178,square,100.0,100,False,,100.0,2022-06-29 04:19,67.4 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,85.0,0.0,24
1119,2409,-122.113979018072,37.4495826971364,square,100.0,100,False,,100.0,2022-06-29 04:21,121.4 secs,,0,0.0,0.0,0.0,17.0,0.0,0.0,27.0,5.0,0.0,6.0,0.0,45.0,0.0,24
1120,2410,-122.113979018072,37.4540792989551,square,100.0,100,False,,100.0,2022-06-29 04:22,61.6 secs,,0,0.0,1.0,0.0,80.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,24
1121,2411,-122.113979018072,37.4585759007737,square,100.0,100,False,,100.0,2022-06-29 04:23,28.4 secs,,0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24
1122,2412,-122.113979018072,37.4630725025923,square,100.0,100,False,,95.0,2022-06-29 04:24,5.1 secs,,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,24
1123,2413,-122.10831567855,37.4405894934992,square,100.0,100,False,,95.0,2022-06-29 04:25,18.1 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,24
1124,2414,-122.10831567855,37.4450860953178,square,100.0,100,False,,95.0,2022-06-29 04:26,78.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,71.0,0.0,24
1125,2415,-122.10831567855,37.4495826971364,square,100.0,100,False,,95.0,2022-06-29 04:27,52.2 secs,,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,24
1126,2416,-122.10831567855,37.4540792989551,square,100.0,100,False,,100.0,2022-06-29 04:28,57.5 secs,,0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,24
1127,2417,-122.10831567855,37.4585759007737,square,100.0,100,False,,100.0,2022-06-29 04:29,70.8 secs,,0,0.0,0.0,0.0,0.0,91.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,24
1128,2418,-122.10831567855,37.4630725025923,square,100.0,100,False,,100.0,2022-06-29 04:30,45.0 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1129,2419,-122.102652339028,37.4405894934992,square,100.0,100,False,,99.0,2022-06-29 04:31,56.1 secs,,0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,92.0,0.0,24
1130,2420,-122.102652339028,37.4450860953178,square,100.0,100,False,,100.0,2022-06-29 04:32,64.6 secs,,0,0.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,38.0,0.0,24
1131,2421,-122.102652339028,37.4495826971364,square,100.0,100,False,,100.0,2022-06-29 04:33,51.4 secs,,0,0.0,0.0,46.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,39.0,0.0,24
1132,2422,-122.102652339028,37.4540792989551,square,100.0,100,False,,100.0,2022-06-29 04:35,118.1 secs,,0,0.0,0.0,67.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0,7.0,0.0,24
1133,2423,-122.102652339028,37.4585759007737,square,100.0,100,False,,100.0,2022-06-29 04:37,170.8 secs,,0,0.0,0.0,12.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,77.0,0.0,24
1134,2424,-122.102652339028,37.4630725025923,square,100.0,100,False,,100.0,2022-06-29 04:41,210.0 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1135,2425,-122.096988999507,37.4405894934992,square,100.0,100,False,,100.0,2022-06-29 04:42,51.1 secs,,0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,24
1136,2426,-122.096988999507,37.4450860953178,square,100.0,100,False,,100.0,2022-06-29 04:43,71.7 secs,,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,24
1137,2427,-122.096988999507,37.4495826971364,square,100.0,100,False,,100.0,2022-06-29 04:44,33.1 secs,,0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0,24
1138,2428,-122.096988999507,37.4540792989551,square,100.0,100,False,,98.0,2022-06-29 04:48,246.9 secs,,0,0.0,35.0,35.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,19.0,0.0,24
1139,2429,-122.096988999507,37.4585759007737,square,100.0,100,False,,100.0,2022-06-29 04:48,32.8 secs,,0,0.0,4.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1140,2430,-122.096988999507,37.4630725025923,square,100.0,100,False,,100.0,2022-06-29 04:48,7.1 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1141,2431,-122.091325659985,37.4405894934992,square,100.0,100,False,,100.0,2022-06-29 04:49,12.7 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1142,2432,-122.091325659985,37.4450860953178,square,100.0,100,False,,100.0,2022-06-29 04:49,4.5 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1143,2433,-122.091325659985,37.4495826971364,square,100.0,100,False,,100.0,2022-06-29 04:50,93.7 secs,,0,0.0,12.0,68.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,24
1144,2434,-122.091325659985,37.4540792989551,square,100.0,100,False,,100.0,2022-06-29 05:03,745.6 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1145,2435,-122.091325659985,37.4585759007737,square,100.0,100,False,,100.0,2022-06-29 05:03,10.0 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1146,2436,-122.091325659985,37.4630725025923,square,100.0,100,False,,100.0,2022-06-29 05:03,9.9 secs,,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1147,2500,-74.1618132591248,41.0534178332313,square,100.0,100,False,,100.0,2022-06-20 14:07,65.7 secs,,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,25
1148,2501,-74.1767179400613,41.0421763286848,square,100.0,100,False,,100.0,2022-06-20 14:10,183.0 secs,,0,0.0,75.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,2.0,25
1149,2502,-74.1767179400613,41.0466729305034,square,100.0,100,False,,78.0,2022-06-20 14:18,486.9 secs,,0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,85.0,0.0,0.0,4.0,25
1150,2503,-74.1767179400613,41.051169532322,square,100.0,100,False,,85.0,2022-06-20 14:23,273.6 secs,,0,0.0,27.0,0.0,0.0,0.0,0.0,24.0,14.0,1.0,19.0,1.0,3.0,11.0,25
1151,2504,-74.1767179400613,41.0556661341406,square,100.0,100,False,,94.0,2022-06-20 14:25,115.6 secs,,0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,2.0,25
1152,2505,-74.1767179400613,41.0601627359593,square,100.0,100,False,,98.0,2022-06-20 14:27,143.4 secs,,0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,3.0,7.0,25
